"","gene_names","protein","log2FC","pval","TICI_1","VEH_1","TICI_2","TICI_3","VEH_3","TICI_4","VEH_4","TICI_5","VEH_5","log2FoldChange","padj","significance","Significance","pbs_tpm","tici_tpm","TICI_abundance","VEH_abundance","log10_pbs_tpm","log10_tici_tpm"
"588","Ndufa9","Q5BK63",-0.113163852691649,0.215056184896026,16.78622,16.8764,16.76474,16.87975,17.05896,16.899,16.94604,17.10267,17.11716,-0.27679342701026,0.0570783292592802,"Neither","Neither (n = 1099)",302.906461333333,211.355491,16.886476,16.99964,2.48130853741831,2.32501353525007
"589","Ndufab1","Q9CR21",0.00751061439514089,0.977113408311322,15.39242,15.18797,16.01125,15.63589,16.04636,16.0773,16.05223,16.14127,16.0899,0.264291527202881,0.206881783618704,"Neither","Neither (n = 1099)",54.3385858333333,57.1619355,15.851626,15.844115,1.73510833167533,1.75710692555523
"590","Ndufb10","Q9DCS9",-0.169697809219361,0.184845471663338,15.39383,15.59497,15.04619,15.54969,15.57149,15.36509,15.4196,15.57846,15.63934,-0.186787891737713,0.340078839646136,"Neither","Neither (n = 1099)",462.502574666667,330.382708833333,15.386652,15.55635,2.66511415471919,2.519017309669
"591","Ndufs4","Q5XIF3",-0.118719339370728,0.531221878620724,15.95613,15.87824,15.94971,16.23734,16.45789,16.28258,16.37919,16.53748,16.53015,-0.297295923125486,0.10112376928942,"Neither","Neither (n = 1099)",144.394898833333,113.268289333333,16.192648,16.3113675,2.15955185079825,2.05410834150375
"592","Ndufs6","P52504",-0.087655401229858,0.606248335384874,13.29088,13.31388,13.16732,13.57518,13.58402,13.36741,13.48997,13.86477,13.7752,-0.0417129613002767,0.925293811757526,"Neither","Neither (n = 1099)",1.87841166666667,0.994289666666667,13.453112,13.5407675,0.273790776944661,-0.00248707404496125
"593","Ndufs7","Q9DC70",-0.0795234680175785,0.504961102355034,15.35446,15.37382,15.29358,15.56135,15.5973,15.34942,15.4542,15.72161,15.71711,-0.242209150195852,0.128968003359754,"Neither","Neither (n = 1099)",560.127199166667,388.674203166667,15.456084,15.5356075,2.74828666204776,2.58958571687476
"594","Ndufs8","Q8K3J1",-0.26434144973755,0.160023176761434,16.75577,16.97085,16.38814,16.91474,16.94444,16.64371,16.66622,16.91041,17.36607,-0.156080051038532,0.339612107703907,"Neither","Neither (n = 1099)",172.286731333333,128.604909,16.722554,16.986895,2.23625183153619,2.10925754643363
"595","Necap2","Q6P756",-0.185677623748779,0.295952530233251,15.26741,15.47447,14.62987,15.11081,15.12327,14.85292,14.96574,15.20449,15.23163,-0.210678211435016,0.206984183154746,"Neither","Neither (n = 1099)",170.744083,119.811891833333,15.0131,15.1987775,2.23234566248549,2.07849992574349
"596","Nedd4","Q62940",-0.167038631439208,0.203771067657916,17.83362,17.9764,17.72474,17.98943,18.1136,17.90525,18.11741,18.28848,18.25396,-0.168081824184677,0.223765392171134,"Neither","Neither (n = 1099)",152.703917833333,124.254636333333,17.948304,18.1153425,2.18385017963383,2.09431260260792
"597","Nelfcd","Q922L6",-0.106357955932618,0.413710140726918,14.60421,14.71419,14.1317,14.56605,14.55087,14.38633,14.34034,14.56867,14.6256,-0.197426386492858,0.356917797356852,"Neither","Neither (n = 1099)",69.5773631666667,51.7976325,14.451392,14.55775,1.84246796589094,1.71430991002162
"598","Nfyb","P63140",0.000317907333373668,0.997632933088326,13.13806,12.80544,13.01625,13.01374,13.12409,13.1346,13.07626,13.13984,13.34693,0.383155521200736,0.172215478265562,"Neither","Neither (n = 1099)",13.809337,14.1959933333333,13.088498,13.08818,1.14017282816926,1.15216578672393
"599","Ngly1","Q5XI55",-0.0522423744201657,0.876918799864532,14.52998,14.54194,13.31812,13.96624,13.60629,13.45263,13.41627,13.72558,13.83851,-0.306994511470598,0.150618819385202,"Neither","Neither (n = 1099)",35.6867898333333,24.2730648333333,13.79851,13.8507525,1.55250748322121,1.38512461589392
"600","Nipsnap1","O55125",-0.00630373954772878,0.955785262913276,15.02384,15.22878,14.84642,15.1855,15.00773,15.03381,14.88455,15.27416,15.19514,-0.0326624888829725,0.909440599857231,"Neither","Neither (n = 1099)",50.1745355,39.8422068333333,15.072746,15.07905,1.70048336061701,1.60034338570035
"601","Nisch","Q4G017",-0.118726491928101,0.371469344626294,14.2112,14.33971,13.94964,14.41072,14.31734,13.9978,14.24369,14.47972,14.41343,0.039297973065524,0.84642563606514,"Neither","Neither (n = 1099)",123.484347666667,106.8532295,14.209816,14.3285425,2.09161191182401,2.02878765268478
"602","Nit1","Q7TQ94",-0.0456105232238766,0.622689766094736,15.4626,15.62699,15.46103,15.72486,15.72803,15.5312,15.56579,15.82327,15.664,-0.0135503664268956,0.962007759051421,"Neither","Neither (n = 1099)",116.620901833333,99.208505,15.600592,15.6462025,2.06677639551176,1.99654890518077
"603","Nkiras2","Q9CR56",-0.125460577011108,0.339474206967199,12.24323,12.55327,12.00194,12.2869,12.39009,12.17268,12.1423,12.52806,12.40243,-0.240981215577533,0.386766841862046,"Neither","Neither (n = 1099)",31.8850845,22.7599565,12.246562,12.3720225,1.50358757226682,1.35717142767787
"604","Nme2","P19804",-0.0278265953063972,0.829322773842266,19.41431,19.38222,19.56726,19.46172,19.60729,19.59925,19.60411,19.87629,19.85275,0.132115736819284,0.517068021779862,"Neither","Neither (n = 1099)",605.054621333333,524.059146666667,19.583766,19.6115925,2.78179458237625,2.71938030534508
"605","Nmt2","O70311",-0.0895709991455078,0.595770190696266,14.05265,14.03592,13.65228,14.16475,14.29239,14.1834,14.0189,14.40434,14.37701,0.211227169788113,0.331544907570795,"Neither","Neither (n = 1099)",22.1616768333333,22.4232941666667,14.091484,14.181055,1.34560261760479,1.35069941438359
"606","Nolc1","P41777",-0.119169092178344,0.322841831120344,15.33242,15.36888,15.25499,15.4916,15.63807,15.56326,15.60502,15.69226,15.73233,0.283390466218919,0.156446539997502,"Neither","Neither (n = 1099)",48.0498883333333,50.566017,15.466906,15.586075,1.68169238271687,1.70385874633482
"607","Nomo1","Q6GQT9",0.0356723785400384,0.736613906240743,14.97486,14.92889,14.6791,14.94905,14.98099,15.0464,14.84196,15.20804,14.99143,0.0790510042526848,0.741178643706262,"Neither","Neither (n = 1099)",39.1462266666667,37.1271861666667,14.97149,14.9358175,1.59268990644959,1.56969203571695
"608","Nop10","Q9CQS2",-0.115427350997924,0.348591073086838,14.3025,14.39547,13.99143,14.38519,14.53916,14.20556,14.15703,14.44637,14.43489,-0.358610571846034,0.104557673960186,"Neither","Neither (n = 1099)",92.8631548333333,58.998414,14.26621,14.3816375,1.96784343383623,1.77084033706068
"609","Npc2","Q9Z0J0",-0.133917093276978,0.0747303188592802,14.54321,14.5499,14.26004,14.38445,14.51718,14.3627,14.40301,14.37924,14.60929,0.0350362665057799,0.875179229112616,"Neither","Neither (n = 1099)",362.829938833333,316.676945,14.385928,14.519845,2.55970311558116,2.500616446625
"610","Npepps","Q11011",-0.0665457725524909,0.510298322191229,18.57075,18.63307,18.43856,18.66484,18.70597,18.60476,18.61299,18.88905,18.84852,0.156206715555029,0.423378124771353,"Neither","Neither (n = 1099)",38.5358061666667,39.8436938333333,18.633592,18.7001375,1.58586444883059,1.60035959423634
"611","Npl","Q66H59",-0.233845758438111,0.480519791482756,14.74373,14.91153,13.43749,14.21826,14.13378,13.788,13.95383,13.96714,14.05994,-0.562103610594042,0.0709485261659525,"Neither","Neither (n = 1099)",12.4128471666667,6.42270216666667,14.030924,14.26477,1.09387140816682,0.80771778339162
"612","Nrbp2","Q91V36",-0.149205112457274,0.516488485708753,15.92738,15.93215,16.23872,16.27288,16.59599,16.48577,16.58753,16.6933,16.77559,-0.0672943399461898,0.845500318763374,"Neither","Neither (n = 1099)",33.3076828333333,25.4174935,16.32361,16.472815,1.52254442051163,1.40513272116723
"613","Nsf","Q9QUL6",-0.0809963703155514,0.361985697170761,15.22874,15.27452,15.09015,15.24243,15.32689,15.10693,15.27881,15.48793,15.36871,-0.1430827338061,0.565231711979812,"Neither","Neither (n = 1099)",26.8516598333333,19.401462,15.231236,15.3122325,1.42897113674609,1.28783445748739
"614","Nucb1","Q63083",-0.0562639236450195,0.599345884690274,16.77224,16.84708,16.60685,16.79424,16.85927,16.73754,16.68442,17.05981,17.01083,0.270287811855115,0.0754806702183038,"Neither","Neither (n = 1099)",166.930057833333,173.211135166667,16.794136,16.8504,2.22253454384414,2.23857580792377
"615","Nucb2","Q9JI85",0.0993195533752438,0.560691686742513,14.93806,14.82868,14.32587,14.84093,14.73444,14.57666,14.32692,14.88884,14.56897,-0.123523953955534,0.716218979790728,"Neither","Neither (n = 1099)",43.194886,35.9634978333333,14.714072,14.6147525,1.63543233215171,1.55586192488096
"616","Nucks1","Q9EPJ0",-0.100078487396241,0.384599199681636,15.94265,16.0619,15.66481,16.09962,16.11669,15.85932,15.85718,16.11138,16.10677,-0.0570844996474381,0.891990890175003,"Neither","Neither (n = 1099)",20.6653508333333,18.3478641666667,15.935556,16.035635,1.31524278264881,1.26358551629287
"617","Nudcd1","Q6PIP5",-0.0176980972290046,0.927298539867089,16.64498,16.49431,16.95878,16.68729,17.02031,17.10257,17.05632,17.22854,17.19758,0.47487455175953,0.0724268791879078,"Neither","Neither (n = 1099)",9.56122083333333,12.9333068333333,16.924432,16.94213,0.980513349109671,1.11170958101767
"618","Nudcd2","Q5M823",-0.174208211898804,0.300960864823937,16.13158,16.32583,15.5411,16.01677,15.98373,15.7719,15.89973,16.14231,16.17047,-0.0264444855802577,0.937777185349482,"Neither","Neither (n = 1099)",86.1185056666667,71.391932,15.920732,16.09494,1.93509648531365,1.85364913494341
"619","Nudcd3","Q8R1N4",-0.0204447746276859,0.863497104912334,14.03308,13.79665,13.53746,13.92657,13.80363,13.76839,13.87085,14.0093,14.03049,-0.133544692164253,0.49182903112553,"Neither","Neither (n = 1099)",78.6420183333333,66.5469873333333,13.85496,13.875405,1.89565465105731,1.82312839919274
"620","Nudt2","Q6PEC0",-0.124417400360107,0.316931705372231,14.47991,14.36352,14.28858,14.49916,14.80927,14.45648,14.55728,14.71467,14.71864,-0.399644094875822,0.165048145999864,"Neither","Neither (n = 1099)",65.168169,44.3054086666667,14.48776,14.6121775,1.81403551899518,1.64645674678075
"621","Nudt21","Q4KM65",-0.0494526863098148,0.654656789148619,14.21576,14.27219,13.91597,14.28135,14.24094,14.12936,14.08273,14.40541,14.36023,-0.089183575320772,0.669431316431333,"Neither","Neither (n = 1099)",141.812105833333,117.603782,14.18957,14.2390225,2.15171330610943,2.07042128836699
"622","Nudt5","Q6AY63",-0.0186950683593743,0.925604322597022,15.1662,15.19349,14.49091,14.93328,14.7284,14.51712,14.51391,14.90289,14.8473,0.252750227868652,0.418026781203678,"Neither","Neither (n = 1099)",45.1494436666667,44.1449333333333,14.80208,14.820775,1.65465240328772,1.64488086529421
"623","Nup133","Q8R0G9",-0.0195378780364983,0.893658308838005,12.59579,12.74523,12.22834,12.6305,12.59831,12.46434,12.23401,12.75589,12.64049,-0.021807752589432,0.951589062400695,"Neither","Neither (n = 1099)",14.7846375,12.4315375,12.534972,12.55451,1.16981068065925,1.09452484436753
"624","Nup155","P37199",-0.0993378639221199,0.348443514378819,15.08348,15.22155,14.83704,15.1566,15.22091,14.98054,15.0033,15.2845,15.22532,-0.00946890248739089,0.975500455531766,"Neither","Neither (n = 1099)",5.85280083333333,4.830969,15.068432,15.16777,0.767363745632033,0.684034250657264
"625","Nup50","O08587",-0.0158079147338874,0.899247529739755,12.43814,12.64289,12.6201,12.8303,12.68602,12.65712,12.66113,12.9951,12.9058,0.213824700185282,0.500554692508903,"Neither","Neither (n = 1099)",11.6947898333333,12.0003643333333,12.708152,12.72396,1.06799242152407,1.07919443151048
"626","Nup62","P17955",-0.0719350337982174,0.647167798996011,15.17391,15.20404,15.31154,15.2719,15.47706,15.48378,15.47114,15.75867,15.73534,0.248406655405662,0.168560712450874,"Neither","Neither (n = 1099)",45.3944665,47.1384773333333,15.39996,15.471895,1.65700291640379,1.67337554983847
"627","Nup85","Q4QQS8",-0.101656007766724,0.464954683858737,13.37382,13.36002,13.22212,13.51693,13.36782,13.32066,13.43736,13.60084,13.86892,0.140673252597591,0.694738239750606,"Neither","Neither (n = 1099)",23.8296196666667,20.4926901666667,13.406874,13.50853,1.37711711083214,1.31159897391363
"628","Ogdh","Q5XI78",-0.113664436340333,0.266212677684996,17.03993,17.14669,17.09455,17.12333,17.30501,17.24609,17.21476,17.37263,17.48942,-0.251766594203947,0.155699572024935,"Neither","Neither (n = 1099)",94.6513255,68.5655835,17.175306,17.28897,1.97612670021535,1.83610617625039
"629","Ola1","A0JPJ7",-0.0368357658386227,0.64191595510488,15.9991,15.94999,15.85199,15.94467,16.02585,15.87752,15.90339,16.15798,16.13312,0.348225725777507,0.116596117382844,"Neither","Neither (n = 1099)",36.3937355,45.3452511666667,15.966252,16.0030875,1.56102663442043,1.65653181179079
"630","Opa1","Q2TA68",0.00339007377624512,0.970930871244868,14.51902,14.53363,14.44857,14.7045,14.47662,14.51422,14.55315,14.75864,14.779,0.2520169003579,0.27475192699277,"Neither","Neither (n = 1099)",23.4887543333333,24.6711328333333,14.58899,14.5856,1.37085998567908,1.39218909160446
"631","Opa3","Q505D7",-0.0441153049468994,0.834639241899816,13.07056,13.02635,13.59467,13.30976,13.66055,13.51804,13.57613,13.81478,13.75968,-0.396362600615314,0.474769378907207,"Neither","Neither (n = 1099)",1.01367483333333,0.702033666666667,13.461562,13.5056775,0.00589866433007485,-0.153642060381642
"632","Osbp","Q3B7Z2;Q5QNQ6",-0.0310618400573723,0.778269202238514,15.35776,15.58435,15.1095,15.47526,15.3327,15.25484,15.18901,15.46703,15.3497,-0.181094450045049,0.415846096674705,"Neither","Neither (n = 1099)",27.2945741666667,21.3361576666667,15.332878,15.36394,1.43607632309666,1.32911621197645
"633","Osbp2","Q3B7Z2;Q5QNQ6",-0.0310618400573723,0.778269202238514,15.35776,15.58435,15.1095,15.47526,15.3327,15.25484,15.18901,15.46703,15.3497,-0.0410029150934908,0.950908705345745,"Neither","Neither (n = 1099)",1.6042045,0.878877166666667,15.332878,15.36394,0.205259730257661,-0.0560718184035186
"634","Osbpl8","B9EJ86",-0.0485239028930664,0.751338215826847,14.20067,14.433,13.81658,14.21841,14.19036,14.04644,13.88808,14.39118,14.22128,-0.0412182807356834,0.876116631824437,"Neither","Neither (n = 1099)",6.95387333333333,6.25850966666667,14.134656,14.18318,0.842226775628892,0.796470927363703
"635","Osgep","Q9WVS2",-0.082548904418946,0.632915994712331,14.84701,14.81037,14.33616,14.99179,15.03647,14.5099,14.49866,14.75906,14.73983,-0.15159616050545,0.568630626027727,"Neither","Neither (n = 1099)",70.6018021666667,52.9219193333333,14.688784,14.7713325,1.84881578690236,1.72363558647465
"636","Ostc","B0K025",-0.00547280311584508,0.955352631965559,15.26327,15.14605,14.93737,15.10758,15.23347,15.00663,14.94987,15.28291,15.17071,0.329698630595372,0.0547663327026923,"Neither","Neither (n = 1099)",131.823826333333,148.047501333333,15.119552,15.125025,2.11999391336799,2.17040108199683
"637","Oxct1","B2GV06",-0.067346382141114,0.576448673969732,18.81171,18.91911,18.88441,19.07551,19.15376,19.11128,19.11429,19.30432,19.23201,-0.213153466068817,0.230794920306985,"Neither","Neither (n = 1099)",93.7586341666667,68.2512638333333,19.037446,19.1047925,1.97201127211471,1.83411069777522
"638","Oxsr1","Q6P9R2",0.065500020980835,0.695674939923167,14.10501,14.01968,13.46365,14.15149,13.76487,13.99037,13.88703,14.20128,13.99586,0.00528022534985256,0.989776907419494,"Neither","Neither (n = 1099)",8.05537133333333,8.006815,13.98236,13.91686,0.90608556515257,0.903459794111349
"639","P2rx7","Q64663",-0.0265694618225094,0.776940935661829,13.67043,13.54352,13.31047,13.55255,13.63651,13.56498,13.53211,13.75426,13.67629,0.134378607193048,0.762917419387875,"Neither","Neither (n = 1099)",7.98502683333333,9.26405516666667,13.570538,13.5971075,0.90227637990456,0.966801132578048
"640","Pabpn1","Q8CCS6",-0.025706481933593,0.831522926402609,15.89055,15.76544,15.92152,15.74365,16.11474,16.07379,15.96693,16.20597,16.1241,0.0802454628794984,0.787387336339054,"Neither","Neither (n = 1099)",50.1586451666667,48.168759,15.967096,15.9928025,1.70034579726869,1.68276545747502
"641","Pafah1b1","P63004",-0.105450344085693,0.33429845899488,17.38423,17.40083,17.30341,17.36162,17.59105,17.39874,17.48542,17.73092,17.68764,-0.00313702183871148,0.995057550871565,"Neither","Neither (n = 1099)",17.5841463333333,16.860679,17.435784,17.541235,1.2451212892454,1.2268750602066
"642","Paics","P51583",-0.173928356170656,0.184407753353569,18.05563,18.06792,17.97807,18.02193,18.35999,18.19715,18.29325,18.40379,18.49981,0.0714034058119163,0.736860177193811,"Neither","Neither (n = 1099)",120.286869833333,108.39684,18.131314,18.3052425,2.08021822359799,2.03501662177279
"643","Pak2","Q64303",-0.0305554389953606,0.739953355906339,17.66713,17.63169,17.46571,17.60567,17.69602,17.6048,17.52413,17.845,17.82103,-0.134493161025592,0.474626462618864,"Neither","Neither (n = 1099)",46.7038298333333,37.521696,17.637662,17.6682175,1.66935249528314,1.57428246048513
"644","Paqr4","Q9JJE4",-0.102477836608887,0.520869184286094,13.47902,13.51878,13.09226,13.6139,13.7136,13.58108,13.33455,13.6936,13.81087,-0.375768726859905,0.0612601786308488,"Neither","Neither (n = 1099)",79.20142,49.663589,13.491972,13.59445,1.89873296811267,1.69603810117453
"645","Park7","O88767",-0.174326324462889,0.328716410740497,18.43396,18.71213,17.90536,18.36611,18.35221,18.06087,18.08939,18.40918,18.48396,-0.230799604561826,0.112467172491998,"Neither","Neither (n = 1099)",793.1988205,580.2730785,18.235096,18.4094225,2.89938205973054,2.76363242214111
"646","Parp1","P27008",0.0746301651000962,0.592157592793122,17.25322,17.19162,16.74819,16.9886,16.91427,16.99424,16.78021,17.26389,17.01389,0.143360346334336,0.463598833765485,"Neither","Neither (n = 1099)",48.8971748333333,46.0367806666667,17.049628,16.9749975,1.68928376730893,1.66310494598324
"647","Parvb","Q9ES46",-0.222179841995239,0.147625152946239,11.66049,11.93384,11.35099,11.91461,12.03974,11.68956,11.90557,12.0384,11.93281,0.135682181356625,0.487768303334102,"Neither","Neither (n = 1099)",92.3166633333333,90.5428995,11.73081,11.95299,1.96528009908171,1.95685439800866
"648","Pcbp1","P60335",-0.0262551307678223,0.798473391657296,19.27633,19.32281,18.93232,19.2306,19.18425,19.12265,19.04884,19.35662,19.28394,0.176795408727842,0.259298596738337,"Neither","Neither (n = 1099)",199.446781166667,190.382039666667,19.183704,19.20996,2.2998270317071,2.27962597534272
"649","Pcbp2","Q61990;P57722",-0.128063583374022,0.275916493618254,18.00761,18.19489,17.86206,18.15823,18.23916,18.07305,18.11639,18.38957,18.35423,-0.0237114635745852,0.936020464225284,"Neither","Neither (n = 1099)",57.3081806666667,50.2086666666667,18.098104,18.2261675,1.75821662135307,1.70077868847258
